Tweet,anger,disgust,fear,sadness,pessimism,anticipation,love,optimism,joy,surprise,trust
 #Gp_مملكة_العشق||||منذ أول ضحكة رأيتها على وجهك||همس لي قلبِي نحنُ على وشك الحياة||||@vib_____h ||||#نبض,0,0,0,0,0,0,1,0,0,0,0
 _||||✨ وتَهِيـمُ رُوحِـي بالـنَّبـيِّ مُحمَّدٍ||      وإِليْهِ شَـوْقَاً كـمْ يَحِـنُّ جَـنَاني||||✨ يَشْتـاقُهُ قلبـي وعيني تَ…,0,0,0,0,0,0,1,0,0,0,0
 #MohammadAbbas الكلبة المريضة نفسيا مش غريب عليها حركاتها الزبالة زيها والله الزبالة انطف منها المصلحجية المنافقة اليهودية…,1,1,0,0,0,0,0,0,0,0,0
 '||من يجي قبره يسلم عليه ازكى السلام ||جعل قبره روضة في الجنان معلقه ||ٰ||علموه ان صرح عزه بلغ حد الغمام||وسمعته بين الجدي والنج…,0,0,0,1,0,0,0,0,1,0,0
 #ابتعاث_مباشر_قطاع_الامن_السيبراني ||@DrJasir دكتور كلنا امل فيك بعد الله ياليت تزيد اعداد المقاعد لان التخصصات المطروحه مو مو…,0,0,0,0,0,1,0,0,0,0,0
 #اتامل_عيناك .وقت طويل||اتامل فيك لحظه لقاء  ولحظه امل||لماذا الصمت طويل||اغرق سحرنا في عيناك  ||||يبْقَىْ الإنتِظَـــار مِــنْ نَـ…,0,0,0,0,0,0,1,1,0,0,0
 #اجمل_نساء_الكون  شريهان https,0,0,0,0,0,0,1,0,0,0,0
 #اجمل_نساء_الكون_هي||||أجمل النساء امرأة سهرت و تعبت و ربت و أعطت دون مقابل .. تدعى #أمي ❤ https,0,0,0,0,0,0,1,0,0,0,0
" #احتاج_هالحين||||َ||َ||َ||ﺭﺑﻲ ﺃﺭﺯﻗﻨﻲ ﻣﺎﻟﻢ ﺃﺗﻮﻗﻊ ﺣُﺪﻭﺛﻪ ، ﻓﺈﻧﻨﻲ ﺃﺣﺘﺎﺝ ﻓﺮﺣﺎً ﻳﺴﻊ ﻫﺬﻩ ﺍﻟﺪﻧيا، يارب أنعم على قلبي فرحه تمنّيتها كثيراً…",0,0,0,0,0,1,0,1,0,1,0
 #احتفالية_قروب_الانيقات_سنة1||🎈🎈🎈🎈🎈🎈🎈🎈||||كل عام و #مملكة_الانيقات_للتبادل ||من تقدم لـ تقدم مع أجمل صحبة .. ||اجتمعنا لمدة عام ب…,0,0,0,0,0,0,0,0,1,0,0
 #احتقار الآخرين لقلة ذات أيديهم أو جاههم أو عدم حسن صورتهم ضعف في العقل ونقص في كمال الإدراك ||وقلة في الإيمان,1,0,0,0,0,0,0,0,0,0,0
 #ادواردو_لايمس||||كلمة حق||الذي يحدث في #الهلال غريب وعجيب..!||أين رجالاته وأعضاء شرفه..؟||سامي تم ابعاده..||ملعب الجامعة تم سحبه…,1,0,0,0,0,0,0,0,0,0,0
 #اردوغان  يجب الاجابة على الاسألة بسرعة والا ستندمون ندم عظيم  😂😂 https,1,0,0,0,0,0,0,0,0,0,0
 #اردوغان بعد تحول السعوديه من دوله ذات سياديه الى قليصه ل #امارة_ابوظبي_المارقه  وتراجع شعبيتها عربيا واسلاميا ومحل ابتزاز دولي…,1,0,0,0,0,0,0,0,0,0,0
 #اردوغان||#قروب_اغلى_وطن ||في خطاب اردوغان ||اتصلت بخادم الحرمين وطلبت منه السماح لنا بالتحقيق معكم في القضيه||واعترافه بأن الق…,1,0,0,0,0,0,0,0,0,0,0
" #اردوغان||||""ويمكرون ويمكر الله والله خير الماكرين ""||🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦",1,0,0,0,0,0,0,0,0,0,1
 #اردوغان||قبل قليل الملك سلمان والشيخ تركي العسبلي شيخ مشايخ بني شهر ||اللهم احفظ لحمتنا ووطننا من كيد الاعداء||(( في شي غري…,0,0,0,0,0,0,1,0,0,0,0
 #اردوغان||ياكل تبن اردوغان وجع,1,1,0,0,0,0,0,0,0,0,0
 #اصعب_شعور_مر_عليك||. ||.||-( كثيرهٌ هي المشاعر المؤلمه )  ! ||التي لاستطيع التصرف فيها . ولاكن عندما عرفتُ حقيقه الدنيا  . ايقن…,0,0,0,1,1,0,0,0,0,0,0
 #اصعب_شعور_مر_عليك||اقسى أنواع الضُعف ضعف قلبك لما يكون عاجز يكره شخص اوجعة كثير.🍂💔,0,0,0,1,1,0,0,0,0,0,0
 #اعلان_صفقه_محمد_بن_سلمان||تعودنا من امير الشباب كل خير ||اسال الله ان يسدد خطاه وأن يصخر له ملائكة السماء وجنود الارض https…,0,0,0,0,0,0,1,0,0,0,0
 #اغتيال_عبدالله_العذبه||||مقيوله من زمان يا غريب خلك اديب .. ماعلينا من هذا #تميم وين وديتوا الجثه اهله بفلسطين يبونها ||||#قروب…,1,0,0,0,0,0,0,0,0,0,0
" #افضل_خاطره_تحفظها||خاطره أعجبتني✍🏻||.||""من وهب نفسه للدنيا""||لن تعطيه الدنيا إلا قطعة أرض يدفن فيها""||.||""ومن وهب نفسه لله""||سي…",0,0,0,0,0,0,0,0,0,0,1
 #افضل_صور_عندك||||☻||||☻||||☻||||صراحه اختراع سكت #اليابان ||||عجيب هالسروال 🙂 https,0,0,0,0,0,0,0,0,0,1,0
 #ال_سعود_ساده_وقاده ||-||هذا زعيم الشرق الاوسط ب اختصار ||خلّا اهل الغيره تضيع علومها .. ! ||' ||ماهي غريب ان الاعداء منّه تغار ||حتى…,1,0,0,0,0,0,0,0,0,0,0
 #ال_سعود_ساده_وقاده انشهددد انهم ساده وقاده ❤ https,0,0,0,0,0,0,1,0,0,0,1
 #ال_سعود_ساده_وقاده و هيبة يعز بها مواليهم و يذل بها عدوهم https,0,0,0,0,0,0,1,0,0,0,1
 #ال_سعود_ساده_وقاده||#قروب_اغلى_وطن ||#قروب_النخبه ||#جنودنا_مانسيناكم_للدعم ||شعبك يابن سلمان سيف(ن) بيمناك/||||اضرب بنا روس…,0,0,0,0,0,0,1,0,0,0,1
 #ال_سعود_ساده_وقاده||.||||هذا زعيم الشرق الأوسط باختصار ||خلاّ هل الغيره ........تضيع علومها||ولاهو غريب .......ان العدا منّه تغار ||غ…,1,0,0,0,0,0,0,0,0,0,0
 #ال_سعود_ساده_وقاده||.1||.||بعد الأزمة الخاشقجية كأني ماعرفتك ياعالمنا !! كأني ما عشت فيه عمري بغمضة عين !! .||.||* الصحافة الامري…,1,0,0,0,0,0,0,0,0,0,0
 #ال_سعود_ساده_وقاده||||الله يديمهم ويزيل ويذل كل من يعاديهم ||امل المشاركة بالتاق 👇🏻||#عبدالله_الشراري_مفقود_بالاردن,0,0,0,0,0,0,1,0,0,0,0
" #ال_سعود_ساده_وقاده||||هذا زعيم الشرق الأوسط باختصار ||خلاّ هل الغيره ، تضيع علومها||ولاهو غريب ان العدا منّه تغار ||غارت منه حتى…",1,0,0,0,0,0,0,0,0,0,0
" #ال_سعود_ساده_وقاده||اللهم سدد أمره ، وأملىء بالصالحات صحائف عمله ، وبارك في عُمُرِهِ ،وامدُدْ في عدله ، وأَعلي اللهم من…",0,0,0,0,0,0,1,0,0,0,0
 #ال_سعود_ساده_وقاده||اولا /من الي مع الملك ||ثانيا /من الي في الخلف ||ثالثا / في شي غريب في صوره ؟؟؟؟||اتحدا  احد يجيب 3من 3…,0,0,0,0,0,0,0,0,0,0,1
 #ال_سعود_ساده_وقاده||تلك الصورة خير ما يوضح حقيقة هذ الهاشتاق ||من سناب الاخ الإعلامي المتألق @1mohammed_saad ||👍👍👍👍👍👍👍👍👍…,0,0,0,0,0,0,0,1,0,0,0
 #ال_سعود_ساده_وقاده||كان لدى #تنظيم_الحمدين_الارهابي امل كبير في خطاب خليفتهم #اردوغان||بان يأتي بجديد.. فإذا بجبلهم ولد فأراً..…,0,0,0,0,0,0,0,1,0,0,0
 #ال_سعود_ساده_وقاده||ما قبل الأزمة الخاشقجية !!||الصحافة الامريكية تبكي خاشقجي ونست سجون ابو غريب وقوانتنامو وافغانستان والعر…,0,0,0,0,0,0,0,0,0,0,1
 #ال_سعود_ساده_وقاده||نعم ساده رغم أنف الحاقد وهم خير قاده||نوالي من يواليهم ونعادي من يعاديهم ||#كلنا_سلمان_و_كلنا_محمد هذا لسا…,1,0,0,0,0,0,1,0,0,0,0
 #الاتفاق ||الاتفاق _ الحزم ||التوقيت..540||الخميس 25/10/2018||ملعب الأمير محمد بن فهد بالدمام||مبولحي ورفاقه منتظرين عشاق فارس…,0,0,0,0,0,0,1,0,0,0,0
" #الاربعاء||١٥-٢-١٤٤٠هـ||#سيدي_محمد_بن_نايف ||#محمد_بن_نايف||#اللهم أجعل هذا الصباح صباح خير لا يضيق له فيه صدر , ولا يخيب له فيه…",0,0,0,0,0,0,1,0,0,0,0
 #الاسعار_نار_وعشتنا_مرار||الي متي سيظل توحش هذا النظام العسكري وعدم الاحساس بمعاناة الناس؟  ||السيسي دمر حلم الشباب وقتل الفقراء,1,0,0,0,0,0,0,0,0,0,0
 #الاغبياء_بمتنعون||سؤال||من هم الذين يقدمون خدمات لاسرائيل ||السيسى وسلمان واولاد زايد الذين تصدوا لمؤامرة الشرق الاوسط و…,1,0,0,0,0,0,0,0,0,0,0
 #الاهلي_الفتح ||المتفائلين لايك ❤,0,0,0,0,0,0,0,1,0,0,0
 #التنمر_الالكتروني_في_تويتر||اوعى تتابع الفارغات بقل معناك ||وابعد من كترة القول بيعلا سماك ||ديمه اتجاهل الجابلك حديث بك…,1,0,0,0,0,0,0,0,0,0,0
 #الخميس_الونيس||'||مع رائحة المساء ...||||يولد للحياه امل وابتسامه جميله وباقة. ورد 💐💐||يبدو وكأنه يقول هناك شيء يسعدكم تفاءلوا...||ه…,0,0,0,0,0,0,0,1,1,0,0
 #الدمام_الان||||الله يجعلها امطار  خير  وبركه ونفع بها البلاد والعباد🍃,0,0,0,0,0,0,0,1,0,0,0
 #الرياض||توريد وتركيب القرميد||❤توريد وتركيب الحجر ❤||❤توريد وتركيب اسمنت بورد❤||❤تنفيذ المداخن الامريكية والشويات❤||❤تنفيذ المجالس ا…,0,0,0,0,0,0,0,0,0,0,1
" #السعودية_العظمى أعفت دول فقيرة من قروض قيمتها ٢٢.٥ مليار ريال سعودي ، و دعمت باكستان بـ١١.٢٥ مليار ريال سعودي ، و عقدت صفقات ب…",0,0,0,0,0,1,0,0,0,0,0
 #السعوديه_تقود_اقتصاد_العالم||#قوة ||توقيع عقود بالمليارات وسط حضور عالمي ضخم لتدعيم أقتصاد الدولة||#ضعف ||اختيار #اردوغان كلمت…,0,0,0,0,0,1,0,0,0,0,0
 #السعوديه_تقود_اقتصاد_العالم||هي قائده العالم الاسلامي ومهبط الوحي||وسوف تقود العالم ذات يوم.  ||وكلنا ثقه في سيدي خادم الحرمين ا…,0,0,0,,0,1,0,0,0,0,0
 #السنه_الهجريه_الجديده||||عام ١٤٤٠  هجريه||||اللهم إنا نسألك خير هذا العام وخير مافيه|| ونعوذ بك من ..شر هذا العام وشر مافيه http…,0,0,0,0,0,0,0,1,0,0,1
 #الشعب_ثقته_كبيره_بولي_العهد||||وداعا للفياجرا والمنتجات الوقتية👏|| العلاج الامريكي➰ مالتي ماكا👌|| طبيعي ١٠٠% ليس له اي اث…,0,0,0,0,0,0,0,0,0,0,1
@saad_alnefaj نطمح للمزيد وكلنا امل بهذا الرجل,0,0,0,0,0,0,0,1,0,0,0
 #الشعب_ثقته_كبيره_بولي_العهد||من زود الثقه فينا بولي العهد  ||شوفو مستانسين ومعينين من الله خير ولادرينا بهرج حسادك ابد h…,0,0,0,0,0,0,0,1,0,0,1
 #الشيوخ_والصقور_قلب_واحد #٢٥_مليون_محمد_بن_سلمان||||مالتي ماكا 💯💯||||منتج القدره الجنسيه الامريكي||||✔زيادة الرغبه الجنسية||✔زيادة ا…,0,0,0,0,0,0,0,0,0,0,1
 #الصداره_بحضور_النصر_وعشاقه||غاب الهلال جوله وفرحو ايتام البطوالات 😆تبا لكل فقراوي فرح على الهلال,1,0,0,0,0,0,0,0,1,0,0
 #العاقل|| المتأمل في الحياة||يدرك انها الم يخفيه امل||و امل يحققه عمل||و عمل ينهيه اجل||وبعد ذلك يجزي كل||#انسان بما فعل||||#ن…,0,0,0,0,0,0,0,1,0,0,0
 #العراق  استياء شعبي إثر رفع أعلام إيرانية في شوارع #كربلاء ,1,0,0,0,0,0,0,0,0,0,0
 #الغا_قناه_الجزيره اي يصير خير ان شاءالله https,0,0,0,0,0,0,0,1,0,0,0
" #الغا_قناه_الجزيره||تبسم تبسم جعل يفدونك الحساد ،||ترى الطيب ليا من ضحك غاض عدوانه ..||،||صباحكم #تميم_المجد 😍❤️ https",0,0,0,0,0,0,0,1,0,0,0
 #الغا_قناه_الجزيره||وضعكم محزن لأنكم لا تستطيعون الوقوف أمام العزم والحزم وشعب العز والفخر https,0,0,0,1,0,0,0,0,0,0,0
 #الغلابة_تاكل_ايه ||الاسواق تعانى حالة  شديدة من الركود والكساد بسبب ضعف القدرة  الشرائية لدى المواطنين وزيادة الاسعار…,1,0,0,1,0,0,0,0,0,0,0
 قال ﷺ  صيام يوم عرفة أحتسب على الله أن يكفر السنة التي قبله والسنة التي بعده ||*|[ خير الدعاء دعاء يوم عرفة ]|||ل قول النبي ﷺ…,0,0,0,0,0,0,0,1,1,0,0
 #الغلابة_تاكل_ايه||حين يصبح قُوت يومك حلم فاعلم ان حاكم بلدك في المكان الخطأ https,1,0,0,1,0,0,0,0,0,0,0
 #الغلابة_تاكل_ايه||في تصريح غريب من نوعه وزيرة صحة الانقلاب اللي مش حيعمل مسح علي مرض فيرس c حنجيبه ||ماهو المطلوب زي ما…,1,0,0,1,0,0,0,0,0,0,0
 #الغلابة_تاكل_ايه||في تصريح غريب من نوعه وزيرة صحة الانقلاب اللي مش حيعمل مسح علي مرض فيرس c حنجيبه ||ماهو المطلوب زي ماقولنا و…,1,0,0,1,0,0,0,0,0,0,0
 #القريات ||امطار خير ان شاء الله .. https,0,0,0,0,0,0,0,1,1,0,0
 #الكلام_احيان_يكون يطيـب بـك جـوي و يحلـﻰ ❤,0,0,0,0,0,0,0,0,0,0,1
 #اللهم احفظ بلدنا #عمان م كيد الكائدين ودسائس الدائسين ومكر الماكرين وحسد الحاسدين وحقد الحاقدين||#اللهم م اراد بوطننا #عما…,0,0,0,0,0,0,0,1,0,0,1
 #اللي_فيه_خير_😔سو خير وقط بحر 🙂,0,0,0,0,0,0,1,0,0,0,0
 #المصريون_مع_السعوديون_قيادتاً_وشعباً ||#كلنا_ثقه_في_محمد_بن_سلمان ||مهما حاولوا سوف تظل #مصر_والسعودية_إيد_واحدة ||فى السراء وا…,0,0,0,0,0,0,1,0,0,0,1
 #الملكه__نوور 🇩🇿💘||||يسال عليك..اللي من الناس يغليك ❤||يسال..ويرسل .. ما يبي غير ردك...||||سلام.. والخافق من الشوق.. يطريك...||مشتاق…,0,0,0,1,0,0,1,0,0,0,0
 #الملكه__نوور 💘🇩🇿||عيد ميلاد سعيد  وكل عام وانتي ||بألف خير وصحه وسلامه عمري #اريج||||كل عام وانتي صديقه واخت غاليه حبي🍰🎂🌻💐💜👄||||#كل…,0,0,0,0,0,0,1,1,1,0,0
" ""اكبر مخاوفي في هذا العالم ان اخذلكم يا رفاق.. كما قلت من دونكم جميعاً انا لن اكون هنا. ارمي! يقولون اذا حققت حلمي سأصبح حلم…",0,0,0,0,0,0,1,0,0,0,0
 #النصر_٦٣_عام||طواقي رايحين يتابعون مباراه لهم في اسيا وهم يدرون مافيه امل عالميه لهم😂😂 https,0,0,0,0,1,0,0,0,0,0,0
